process,name,timestamp,running_time,idle_time,uart_transmit_calls,uart_receive_calls,i2c_read_calls,i2d_write_calls,spi_transfer_calls,gpio_interrupt_calls,adc_read_calls,sleep_calls
2,network,52002,5837,46165,3408,3408,0,0,6816,0,0,875856
3,gcode_parser,52002,7205,44797,2758,2758,0,0,0,0,0,2758
4,stepper,52002,544,51458,0,0,0,0,278,278,0,278
0,status_led,52502,17,52485,0,0,0,0,0,16,0,16
1,stepper,52502,859,51643,0,0,0,0,389,389,0,389
2,temp_monitor,52502,446,52056,155,0,0,0,0,0,156,155
3,power,52502,51253,1249,4762,4762,0,0,9524,0,0,1223834
0,gcode_parser,53002,50405,2597,8449,8450,0,0,0,0,0,8449
1,stepper,53002,2597,50405,0,0,0,0,852,853,0,852
0,safety,53502,51946,1556,0,0,0,0,0,577221,192407,192407
1,gcode_parser,53502,1553,51949,5252,5252,0,0,0,0,0,5252
2,status_led,53502,3,53499,0,0,0,0,0,22,0,22
0,temp_monitor,54002,1269,52733,346,0,0,0,0,0,347,346
1,gcode_parser,54002,52820,1182,8612,8613,0,0,0,0,0,8612
0,gcode_parser,54502,54502,0,16848,16849,0,0,0,0,0,16848
0,gcode_parser,55002,55002,0,17002,17003,0,0,0,0,0,17002
0,power,55502,55502,0,14536,14537,0,0,29072,0,0,3735752
0,power,56002,16572,39430,4658,4658,0,0,9315,0,0,1197105
1,safety,56002,38262,17740,0,0,0,0,0,414333,138111,138110
2,gcode_parser,56002,1164,54838,3770,3770,0,0,0,0,0,3770
3,status_led,56002,4,55998,0,0,0,0,0,16,0,16
0,safety,56502,36222,20280,0,0,0,0,0,313965,104655,104655
1,network,56502,10804,45698,3529,3530,0,0,7059,0,0,906988
2,temp_monitor,56502,41,56461,114,0,0,0,0,0,115,114
3,stepper,56502,44,56458,0,0,0,0,288,288,0,288
4,power,56502,9392,47110,3529,3530,0,0,7059,0,0,906988
0,status_led,57002,32,56970,0,0,0,0,0,13,0,13
1,gcode_parser,57002,7925,49077,3005,3005,0,0,0,0,0,3005
2,network,57002,38745,18257,3713,3713,0,0,7426,0,0,954241
3,stepper,57002,645,56357,0,0,0,0,304,304,0,304
4,power,57002,9655,47347,3713,3713,0,0,7426,0,0,954241
0,status_led,57502,57502,0,0,0,0,0,0,76,0,75
0,status_led,58002,41,57961,0,0,0,0,0,23,0,23
1,power,58002,57543,459,6825,6826,0,0,13651,0,0,1754056
2,temp_monitor,58002,418,57584,222,0,0,0,0,0,223,222
0,safety,58502,58419,83,0,0,0,0,0,926352,308784,308784
1,stepper,58502,83,58419,0,0,0,0,850,850,0,850
0,status_led,59002,59002,0,0,0,0,0,0,78,0,77
0,status_led,59502,1389,58113,0,0,0,0,0,40,0,40
1,stepper,59502,58229,1273,0,0,0,0,975,975,0,975
0,gcode_parser,60002,1172,58830,3059,3059,0,0,0,0,0,3059
1,safety,60002,38511,21491,0,0,0,0,0,336123,112041,112041
2,power,60002,13710,46292,3778,3779,0,0,7557,0,0,971090
3,network,60002,6570,53432,3778,3779,0,0,7557,0,0,971090
4,temp_monitor,60002,39,59963,122,0,0,0,0,0,123,122
0,stepper,60502,890,59612,0,0,0,0,572,572,0,572
1,temp_monitor,60502,417,60085,228,0,0,0,0,0,229,228
2,network,60502,59244,1258,7009,7009,0,0,14018,0,0,1801313
0,network,61002,12926,48076,3835,3835,0,0,7670,0,0,985595
1,status_led,61002,2,61000,0,0,0,0,0,13,0,13
2,power,61002,7971,53031,3835,3835,0,0,7670,0,0,985595
3,stepper,61002,60,60942,0,0,0,0,313,313,0,313
4,safety,61002,40043,20959,0,0,0,0,0,341127,113709,113709
0,stepper,61502,89,61413,0,0,0,0,464,464,0,464
1,status_led,61502,4,61498,0,0,0,0,0,19,0,19
2,gcode_parser,61502,1742,59760,4604,4604,0,0,0,0,0,4604
3,safety,61502,59667,1835,0,0,0,0,0,506004,168668,168668
0,network,62002,18102,43900,5154,5155,0,0,10309,0,0,1324748
1,stepper,62002,58,61944,0,0,0,0,421,421,0,421
2,temp_monitor,62002,58,61944,167,0,0,0,0,0,168,167
3,safety,62002,43784,18218,0,0,0,0,0,458539,152846,152846
0,temp_monitor,62502,1360,61142,200,0,0,0,0,0,201,200
1,stepper,62502,3028,59474,0,0,0,0,504,504,0,504
2,status_led,62502,577,61925,0,0,0,0,0,21,0,21
3,gcode_parser,62502,57973,4529,4993,4993,0,0,0,0,0,4993
0,status_led,63002,30,62972,0,0,0,0,0,14,0,14
1,network,63002,43061,19941,4099,4099,0,0,8198,0,0,1053442
2,stepper,63002,695,62307,0,0,0,0,336,336,0,336
3,power,63002,10432,52570,4099,4099,0,0,8198,0,0,1053442
4,gcode_parser,63002,8791,54211,3317,3317,0,0,0,0,0,3317
