task_id,timestamp,total_run_timf,total_io_wait_time,total_ready_wait_time,wait_pct,delta
C,2177902,2181802,0,2174890,0.49920675,5
G,2182902,2172960,0,2193742,0.5023796,5
C,2187902,2191802,0,2184900,0.49921152,5
G,2192902,2182960,0,2203752,0.5023699,5
C,2197902,2201802,0,2194910,0.49921623,5
G,2202902,2192960,0,2213762,0.5023603,5
C,2207902,2211802,0,2204920,0.4992209,5
G,2212908,2202960,0,2223772,0.50235075,7
C,2217954,2221802,0,2215022,0.49923593,6
G,2224994,2213052,0,2237874,0.5027884,5
C,2231034,2235894,0,2227112,0.49901614,5
G,2236034,2225132,0,2247884,0.5025433,5
C,2241034,2245894,0,2237122,0.49902165,5
G,2246034,2235132,0,2257894,0.502533,5
C,2251040,2255894,0,2247132,0.4990271,6
G,2256080,2245132,0,2267996,0.5025331,5
C,2262125,2265986,0,2259222,0.49925262,6
G,2267165,2257212,0,2278096,0.5023024,5
C,2273205,2276076,0,2271312,0.4994762,5
G,2278205,2269292,0,2288106,0.5020641,5
C,2283205,2286076,0,2281322,0.49947956,5
G,2288211,2279292,0,2298116,0.5020562,7
C,2293251,2296076,0,2291424,0.49949297,5
G,2300297,2289384,0,2312206,0.5024798,5
C,2305297,2310156,0,2301434,0.49905434,10
G,2310337,2299384,0,2322308,0.50248003,5
C,2320377,2320248,0,2321524,0.50013745,8
G,2325422,2319464,0,2332398,0.5013902,5
C,2333462,2330328,0,2337624,0.5007815,6
G,2338502,2335554,0,2342488,0.5007411,5
C,2344542,2340408,0,2349714,0.50099206,5
G,2349542,2347634,0,2352498,0.5005174,5
C,2354548,2350408,0,2359724,0.50098896,5
G,2359542,2357634,0,2362508,0.5005163,5
C,2364548,2360408,0,2369734,0.5009858,6
G,2369594,2367634,0,2372610,0.5005249,5
C,2375634,2370500,0,2381836,0.5011927,5
G,2380634,2379726,0,2382620,0.50030386,5
C,2385634,2380500,0,2391846,0.5011887,5
G,2390634,2389726,0,2392630,0.5003036,5
C,2395634,2390500,0,2401856,0.5011848,5
G,2400639,2399726,0,2402640,0.5003034,5
C,2405634,2400500,0,2411866,0.5011809,5
G,2410634,2409726,0,2412650,0.50030315,5
C,2415634,2410500,0,2421876,0.5011771,5
G,2420634,2419726,0,2422660,0.500303,5
C,2425634,2420500,0,2431886,0.50117326,5
G,2430634,2429726,0,2432670,0.50030273,5
C,2435634,2430500,0,2441896,0.50116944,5
G,2440634,2439726,0,2442680,0.5003025,5
C,2445634,2440500,0,2451906,0.5011657,5
G,2450634,2449726,0,2452690,0.5003023,5
C,2455640,2450500,0,2461916,0.50116193,5
G,2460634,2459726,0,2462700,0.5003021,5
C,2465640,2460500,0,2471926,0.50115824,5
G,2470634,2469726,0,2472710,0.5003019,5
C,2475640,2470500,0,2481936,0.5011546,5
G,2480634,2479726,0,2482720,0.50030166,5
C,2485634,2480500,0,2491946,0.50115097,5
G,2490634,2489726,0,2492730,0.5003015,5
C,2495639,2490500,0,2501956,0.50114733,5
G,2500640,2499726,0,2502740,0.50030124,7
C,2505686,2500500,0,2512058,0.50115293,6
G,2512726,2509818,0,2516842,0.5006987,5
C,2518766,2514592,0,2524148,0.50094825,5
G,2523766,2521898,0,2526852,0.5004906,5
C,2528766,2524592,0,2534158,0.5009455,5
G,2533772,2531898,0,2536862,0.50048965,5
C,2538766,2534592,0,2544168,0.50094277,5
G,2543766,2541898,0,2546872,0.5004887,5
C,2548766,2544592,0,2554178,0.50094,5
G,2553766,2551898,0,2556882,0.5004878,5
C,2558766,2554592,0,2564188,0.50093734,5
G,2563771,2561898,0,2566892,0.50048685,5
C,2568772,2564592,0,2574198,0.50093466,5
G,2573772,2571898,0,2576902,0.50048596,5
C,2578766,2574592,0,2584208,0.500932,5
G,2583771,2581898,0,2586912,0.500485,5
C,2588766,2584592,0,2594218,0.50092936,5
G,2593772,2591898,0,2596922,0.5004841,7
C,2598812,2594592,0,2604320,0.50093555,5
G,2605852,2601990,0,2611012,0.50086534,5
C,2610858,2608672,0,2614330,0.5005416,6
G,2615898,2611990,0,2621114,0.5008718,5
C,2621938,2618764,0,2626420,0.5007298,5
G,2626938,2624070,0,2631124,0.50067115,5
C,2631944,2628764,0,2636430,0.500728,5
G,2636938,2634070,0,2641134,0.50066954,5
C,2641944,2638764,0,2646440,0.50072616,6
G,2646984,2644070,0,2651236,0.50067663,5
C,2653030,2648856,0,2658530,0.50091136,7
G,2658070,2656150,0,2661338,0.5004878,5
C,2665110,2658948,0,2672620,0.50128216,5
G,2670110,2670230,0,2671348,0.50010467,5
C,2675116,2668948,0,2682630,0.50127834,5
G,2680110,2680230,0,2681358,0.5001052,5
C,2685110,2678948,0,2692640,0.50127447,5
G,2690110,2690230,0,2691368,0.50010574,5
C,2695110,2688948,0,2702650,0.50127065,5
G,2700110,2700230,0,2701378,0.5001063,5
C,2705110,2698948,0,2712660,0.5012669,5
G,2710116,2710230,0,2711388,0.5001068,6
C,2715161,2708948,0,2722762,0.5012716,5
G,2721201,2720322,0,2723488,0.5002908,5
C,2726201,2721038,0,2732772,0.50107574,5
G,2731201,2730322,0,2733498,0.50029063,5
C,2736201,2731038,0,2742782,0.50107276,5
G,2741206,2740322,0,2743508,0.5002905,5
C,2746201,2741038,0,2752792,0.5010697,5
G,2751201,2750322,0,2753518,0.50029033,5
C,2756201,2751038,0,2762802,0.50106674,5
G,2761201,2760322,0,2763528,0.5002902,5
C,2766201,2761038,0,2772812,0.5010638,5
G,2771201,2770322,0,2773538,0.50029004,5
C,2776201,2771038,0,2782822,0.5010609,5
G,2781207,2780322,0,2783548,0.5002899,5
C,2786201,2781038,0,2792832,0.501058,5
G,2791201,2790322,0,2793558,0.50028974,5
C,2796201,2791038,0,2802842,0.50105506,5
G,2801207,2800322,0,2803568,0.5002896,10
C,2806247,2801038,0,2812944,0.50106037,5
G,2816287,2810414,0,2823658,0.50117534,5
C,2821287,2821118,0,2822954,0.50016266,5
G,2826287,2820414,0,2833668,0.50117207,5
C,2831287,2831118,0,2832964,0.50016296,5
G,2836287,2830414,0,2843678,0.50116885,5
C,2841293,2841118,0,2842974,0.50016326,5
G,2846287,2840414,0,2853688,0.50116557,5
C,2851287,2851118,0,2852984,0.50016356,5
G,2856287,2850414,0,2863698,0.5011624,5
C,2861287,2861118,0,2862994,0.50016385,5
G,2866287,2860414,0,2873708,0.5011592,5
C,2871293,2871118,0,2873004,0.50016415,5
G,2876287,2870414,0,2883718,0.50115603,5
C,2881287,2881118,0,2883014,0.50016445,5
G,2886287,2880414,0,2893728,0.5011529,5
C,2891287,2891118,0,2893024,0.50016475,5
G,2896293,2890414,0,2903738,0.5011498,5
C,2901287,2901118,0,2903034,0.50016505,5
G,2906292,2900414,0,2913748,0.5011467,5
C,2911287,2911118,0,2913044,0.50016534,5
G,2916287,2910414,0,2923758,0.50114363,5
C,2921287,2921118,0,2923054,0.50016564,5
G,2926287,2920414,0,2933768,0.50114053,5
C,2931287,2931118,0,2933064,0.50016594,5
G,2936287,2930414,0,2943778,0.5011375,5
C,2941287,2941118,0,2943074,0.50016624,5
G,2946287,2940414,0,2953788,0.5011345,5
C,2951287,2951118,0,2953084,0.5001665,5
G,2956287,2950414,0,2963798,0.50113153,5
C,2961287,2961118,0,2963094,0.5001668,5
G,2966293,2960414,0,2973808,0.50112855,6
C,2971333,2971118,0,2973196,0.50017476,5
G,2977373,2970506,0,2985898,0.50129205,5
C,2982373,2983198,0,2983206,0.50000066,5
G,2987373,2980506,0,2995908,0.5012886,5
C,2992373,2993198,0,2993216,0.5000015,5
G,2997373,2990506,0,3005918,0.5012851,5
C,3002373,3003198,0,3003226,0.5000023,5
G,3007373,3000506,0,3015928,0.5012817,5
C,3012379,3013198,0,3013236,0.50000316,5
G,3017373,3010506,0,3025938,0.5012782,5
C,3022379,3023198,0,3023246,0.500004,5
G,3027373,3020506,0,3035948,0.5012748,5
C,3032373,3033198,0,3033256,0.50000477,5
G,3037373,3030506,0,3045958,0.5012715,5
C,3042373,3043198,0,3043266,0.5000056,5
G,3047379,3040506,0,3055968,0.5012681,5
C,3052379,3053198,0,3053276,0.5000064,5
G,3057373,3050506,0,3065978,0.50126475,5
C,3062373,3063198,0,3063286,0.50000715,5
G,3067373,3060506,0,3075988,0.5012615,5
C,3072373,3073198,0,3073296,0.500008,5
G,3077373,3070506,0,3085998,0.5012582,5
C,3082379,3083198,0,3083306,0.50000876,10
G,3087419,3080506,0,3096100,0.50126237,5
C,3097459,3093290,0,3103396,0.50081545,8
G,3102499,3100586,0,3106190,0.50045145,5
C,3110539,3103370,0,3119486,0.5012949,6
G,3115579,3116666,0,3116280,0.49996904,5
C,3121625,3113450,0,3131576,0.50145125,7
G,3126671,3128746,0,3126382,0.49981102,10
C,3133711,3123542,0,3145678,0.50176543,5
G,3143751,3142838,0,3146472,0.5002889,5
C,3148757,3143622,0,3155688,0.5009577,10
G,3153797,3152838,0,3156574,0.50029606,5
C,3163837,3153714,0,3175778,0.50174296,8
G,3168877,3172918,0,3166664,0.49950674,5
C,3176923,3163794,0,3191868,0.5022086,10
G,3181963,3188998,0,3176766,0.49903923,5
C,3192003,3173886,0,3211958,0.50298095,8
G,3197043,3209078,0,3186856,0.4982628,5
C,3205083,3183966,0,3228048,0.50343746,6
G,3210123,3225158,0,3196946,0.4978035,5
C,3216163,3194046,0,3240138,0.5035818,5
G,3221169,3237238,0,3206956,0.49765044,6
C,3226209,3204046,0,3250240,0.50357854,5
G,3232249,3247330,0,3219046,0.497813,5
C,3237249,3216126,0,3260250,0.5034065,5
G,3242255,3257330,0,3229056,0.49782053,5
C,3247249,3226126,0,3270260,0.5033968,5
G,3252249,3267330,0,3239066,0.49782798,5
C,3257249,3236126,0,3280270,0.50338715,5
G,3262249,3277330,0,3249076,0.4978354,5
C,3267249,3246126,0,3290280,0.50337756,5
G,3272249,3287330,0,3259086,0.4978428,5
C,3277255,3256126,0,3300290,0.503368,6
G,3282295,3297330,0,3269188,0.49785715,5
C,3288335,3266218,0,3312380,0.5035085,5
